movieId,title,year,genres
6552,Dirty Pretty Things,2002,Crime|Drama|Thriller
6553,UNUSED AT PRESENT,3030,
6554,Garage Days,2002,Comedy|Musical
6555,UNUSED AT PRESENT,3030,
6556,UNUSED AT PRESENT,3030,
6557,Born to Be Wild,1995,Adventure|Children|Comedy|Drama
6558,Curly Sue,1991,Comedy|Drama
6559,Little Giants,1994,Children|Comedy
6560,UNUSED AT PRESENT,3030,
6561,Mouse That Roared@ The,1959,Comedy|War
6562,Spencer's Mountain,1963,Comedy|Drama
6563,UNUSED AT PRESENT,3030,
6564,Lara Croft Tomb Raider: The Cradle of Life,2003,Action|Adventure|Comedy|Romance|Thriller
6565,Seabiscuit,2003,Drama
6566,Spy Kids 3-D: Game Over,2003,Action|Adventure|Children
6567,Buffalo Soldiers,2001,Comedy|Crime|Drama|War
6568,Camp,2003,Comedy|Musical
6569,Hotel,2001,Comedy
6570,UNUSED AT PRESENT,3030,
6571,UNUSED AT PRESENT,3030,
6572,UNUSED AT PRESENT,3030,
6573,UNUSED AT PRESENT,3030,
6574,UNUSED AT PRESENT,3030,
6575,UNUSED AT PRESENT,3030,
6576,UNUSED AT PRESENT,3030,
6577,UNUSED AT PRESENT,3030,
6578,Kiss Me@ Stupid,1964,Comedy
6579,One@ Two@ Three,1961,Comedy
6580,UNUSED AT PRESENT,3030,
6581,Private Life of Sherlock Holmes@ The,1970,Comedy|Drama|Mystery
6582,Remo Williams: The Adventure Begins,1985,Action|Comedy|Crime|Thriller
6583,UNUSED AT PRESENT,3030,
6584,What's Up@ Tiger Lily?,1966,Adventure|Comedy|Crime|Thriller
6585,White Lightning,1973,Action|Crime|Drama
6586,American Pie 3: American Wedding,2003,Comedy
6587,Gigli,2003,Comedy|Crime|Romance
6588,UNUSED AT PRESENT,3030,
6589,UNUSED AT PRESENT,3030,
6590,UNUSED AT PRESENT,3030,
6591,Magdalene Sisters@ The,2002,Drama
6592,Secret Lives of Dentists@ The,2002,Drama
6593,Freaky Friday,2003,Children|Comedy|Fantasy
6594,UNUSED AT PRESENT,3030,
6595,S.W.A.T.,2003,Action|Thriller
6596,Divorce@ Le,2003,Comedy|Drama|Romance
6597,UNUSED AT PRESENT,3030,
6598,Step Into Liquid,2002,Documentary
6599,UNUSED AT PRESENT,3030,
6600,UNUSED AT PRESENT,3030,
6601,Big Trouble,1986,Comedy
6602,Brain Damage,1988,Comedy|Horror
6603,Double Life@ A,1947,Crime|Drama|Film-Noir
6604,UNUSED AT PRESENT,3030,
6605,UNUSED AT PRESENT,3030,
6606,UNUSED AT PRESENT,3030,
6607,UNUSED AT PRESENT,3030,
6608,UNUSED AT PRESENT,3030,
6609,Gospel According to St. Matthew@ The,1964,Drama
6610,UNUSED AT PRESENT,3030,
6611,UNUSED AT PRESENT,3030,
6612,Brother's Keeper,1992,Documentary
6613,Day of the Dolphin@ The,1973,Drama
6614,I Love You to Death,1990,Comedy|Crime
6615,Freddy vs. Jason,2003,Action|Horror|Thriller
6616,Grind,2003,Action|Comedy
6617,Open Range,2003,Western
6618,Shaolin Soccer,2001,Action|Comedy
6619,Uptown Girls,2003,Comedy
6620,American Splendor,2003,Comedy|Drama
6621,UNUSED AT PRESENT,3030,
6622,UNUSED AT PRESENT,3030,
6623,UNUSED AT PRESENT,3030,
6624,Agent Cody Banks,2003,Action|Adventure|Children|Fantasy
6625,Camp Nowhere,1994,Adventure|Children|Comedy
6626,Cemetery Club@ The,1993,Comedy|Drama|Romance
6627,UNUSED AT PRESENT,3030,
6628,UNUSED AT PRESENT,3030,
6629,House of Wax,1953,Crime|Horror|Mystery|Thriller
6630,Inn of the Sixth Happiness@ The,1958,Adventure|Drama
6631,UNUSED AT PRESENT,3030,
6632,UNUSED AT PRESENT,3030,
6633,Prince of Jutland,1994,Drama
6634,UNUSED AT PRESENT,3030,
6635,Rachel Papers@ The,1989,Drama|Romance
6636,Sure Thing@ The,1985,Comedy|Romance
6637,UNUSED AT PRESENT,3030,
6638,Valley Girl,1983,Comedy|Romance
6639,Wait Until Dark,1967,Drama|Thriller
6640,UNUSED AT PRESENT,3030,
6641,UNUSED AT PRESENT,3030,
6642,UNUSED AT PRESENT,3030,
6643,Tokyo Story,1953,Drama
6644,Green Ray@ The,1986,Drama|Romance
6645,THX 1138,1971,Action|Adventure|Drama|Sci-Fi
6646,Valley of the Dolls,1967,Drama
6647,UNUSED AT PRESENT,3030,
6648,Chunhyang,2000,Drama|Musical|Romance
6649,UNUSED AT PRESENT,3030,
6650,Kind Hearts and Coronets,1949,Comedy|Drama
6651,UNUSED AT PRESENT,3030,
6652,Joe Kidd,1972,Western
6653,Keep@ The,1983,Horror|Thriller
6654,UNUSED AT PRESENT,3030,
6655,UNUSED AT PRESENT,3030,
6656,UNUSED AT PRESENT,3030,
6657,UNUSED AT PRESENT,3030,
6658,10,1979,Comedy|Romance
6659,Tremors,1990,Comedy|Horror|Sci-Fi
6660,Red Shoes@ The,1948,Drama|Fantasy|Musical|Romance
6661,UNUSED AT PRESENT,3030,
6662,Pink Panther@ The,1963,Comedy|Crime
6663,Pink Panther Strikes Again@ The,1976,Comedy|Crime
6664,Commando,1985,Action|Adventure
6665,Dracula,1979,Horror|Romance
6666,Discreet Charm of the Bourgeoisie@ The,1972,Comedy|Drama|Fantasy
6667,Waco: The Rules of Engagement,1997,Documentary
6668,Road Home@ The,1999,Drama|Romance
6669,Ikiru,1952,Drama
6670,UNUSED AT PRESENT,3030,
6671,Angel at My Table@ An,1990,Drama
6672,War Photographer,2001,Documentary|War
6673,UNUSED AT PRESENT,3030,
6674,UNUSED AT PRESENT,3030,
6675,UNUSED AT PRESENT,3030,
6676,UNUSED AT PRESENT,3030,
6677,UNUSED AT PRESENT,3030,
6678,Handmaid's Tale@ The,1990,Drama|Sci-Fi
6679,UNUSED AT PRESENT,3030,
6680,UNUSED AT PRESENT,3030,
6681,UNUSED AT PRESENT,3030,
6682,UNUSED AT PRESENT,3030,
6683,Fire,1996,Drama
6684,Death in Venice,1971,Drama|Romance
6685,Marci X,2003,Comedy|Musical
6686,Medallion@ The,2003,Action|Comedy|Crime|Fantasy
6687,My Boss's Daughter,2003,Comedy|Romance
6688,UNUSED AT PRESENT,3030,
6689,UNUSED AT PRESENT,3030,
6690,UNUSED AT PRESENT,3030,
6691,UNUSED AT PRESENT,3030,
6692,Stoked: The Rise and Fall of Gator,2002,Documentary
6693,UNUSED AT PRESENT,3030,
6694,UNUSED AT PRESENT,3030,
6695,Jeepers Creepers 2,2003,Horror|Thriller
6696,Bollywood/Hollywood,2002,Comedy|Drama|Musical|Romance
6697,UNUSED AT PRESENT,3030,
6698,UNUSED AT PRESENT,3030,
6699,UNUSED AT PRESENT,3030,
6700,UNUSED AT PRESENT,3030,
6701,UNUSED AT PRESENT,3030,
6702,Dickie Roberts: Former Child Star,2003,Comedy
6703,Order@ The,2003,Horror|Mystery|Thriller
6704,Home Room,2002,Drama
6705,UNUSED AT PRESENT,3030,
6706,UNUSED AT PRESENT,3030,
6707,Cabin Fever,2002,Horror|Thriller
6708,Matchstick Men,2003,Comedy|Crime|Drama
6709,Once Upon a Time in Mexico,2003,Action|Adventure|Crime|Thriller
6710,Dummy,2002,Comedy|Drama|Romance
6711,Lost in Translation,2003,Comedy|Drama|Romance
6712,UNUSED AT PRESENT,3030,
6713,Millennium Actress,2001,Animation|Drama|Romance
6714,UNUSED AT PRESENT,3030,
6715,UNUSED AT PRESENT,3030,
6716,Daisy Miller,1974,Drama
6717,UNUSED AT PRESENT,3030,
6718,UNUSED AT PRESENT,3030,
6719,Hard to Hold,1984,Drama|Romance
6720,Kuffs,1992,Action|Comedy|Crime
6721,Once Upon a Time in China,1991,Action|Adventure|Drama
6722,Once Upon a Time in China II,1992,Action|Romance
6723,Once Upon a Time in China III,1993,Action
6724,Paper Moon,1973,Comedy|Crime|Drama
6725,Sgt. Pepper's Lonely Hearts Club Band,1978,Adventure|Musical
6726,UNUSED AT PRESENT,3030,
6727,UNUSED AT PRESENT,3030,
6728,Ugly American@ The,1963,Drama
6729,Bostonians@ The,1984,Drama|Romance
6730,Convoy,1978,Action|Comedy|Drama
6731,Day of the Dead,1985,Horror|Sci-Fi|Thriller
6732,Hello@ Dolly!,1969,Comedy|Musical|Romance
6733,UNUSED AT PRESENT,3030,
6734,Memoirs of an Invisible Man,1992,Comedy|Romance|Sci-Fi|Thriller
6735,Rose@ The,1979,Drama
6736,UNUSED AT PRESENT,3030,
6737,Super Sucker,2002,Comedy
6738,UNUSED AT PRESENT,3030,
6739,At War with the Army,1950,Comedy|Musical|Romance
6740,UNUSED AT PRESENT,3030,
6741,UNUSED AT PRESENT,3030,
6742,UNUSED AT PRESENT,3030,
6743,Jungle Book,1942,Adventure|Fantasy
6744,Once Bitten,1985,Comedy|Horror
6745,UNUSED AT PRESENT,3030,
6746,UNUSED AT PRESENT,3030,
6747,Adventures of Huckleberry Finn@ The,1960,Adventure|Children
6748,Brood@ The,1979,Horror
6749,Prince and the Pauper@ The,1937,Adventure|Drama
6750,Anything Else,2003,Comedy|Drama|Romance
6751,Cold Creek Manor,2003,Drama|Thriller
6752,Fighting Temptations@ The,2003,Drama
6753,Secondhand Lions,2003,Children|Comedy|Drama
6754,Underworld,2003,Action|Fantasy|Horror
6755,Bubba Ho-tep,2002,Comedy|Horror
6756,UNUSED AT PRESENT,3030,
6757,UNUSED AT PRESENT,3030,
6758,UNUSED AT PRESENT,3030,
6759,UNUSED AT PRESENT,3030,
6760,In This World,2002,Adventure|Drama
6761,UNUSED AT PRESENT,3030,
6762,Yossi & Jagger,2002,Drama|Romance
6763,Duplex,2003,Comedy|Crime
6764,Rundown@ The,2003,Action|Adventure|Comedy
6765,Under the Tuscan Sun,2003,Comedy|Drama|Romance
6766,UNUSED AT PRESENT,3030,
6767,UNUSED AT PRESENT,3030,
6768,Luther,2003,Drama
6769,UNUSED AT PRESENT,3030,
6770,My Life Without Me,2003,Drama|Romance
6771,Dorm Daze,2003,Comedy
6772,To Be and to Have,2002,Documentary
6773,Triplets of Belleville@ The,2003,Animation|Comedy|Fantasy
6774,Videodrome,1983,Fantasy|Horror|Sci-Fi|Thriller
6775,UNUSED AT PRESENT,3030,
6776,Lagaan: Once Upon a Time in India,2001,Comedy|Drama|Musical|Romance
6777,Judgment at Nuremberg,1961,Drama
6778,UNUSED AT PRESENT,3030,
6779,Same Time@ Next Year,1978,Comedy|Drama|Romance
6780,Brief History of Time@ A,1991,Documentary
6781,Jacob the Liar,1975,Drama
6782,Leningrad Cowboys Go America,1989,Comedy|Musical
6783,Rules of the Game@ The,1939,Comedy|Drama
6784,UNUSED AT PRESENT,3030,
6785,Seven Brides for Seven Brothers,1954,Comedy|Musical|Romance|Western
6786,Kiss of the Spider Woman,1985,Drama
6787,All the President's Men,1976,Drama|Thriller
6788,Angie,1994,Comedy|Drama|Romance
6789,UNUSED AT PRESENT,3030,
6790,Avalon,2001,Drama|Fantasy|Sci-Fi
6791,Babette's Feast,1987,Drama
6792,UNUSED AT PRESENT,3030,
6793,Beethoven,1992,Children|Comedy|Drama
6794,Beethoven's 2nd,1993,Children|Comedy
6795,Black Moon Rising,1986,Action|Crime|Sci-Fi|Thriller
6796,Boyz N the Hood,1991,Crime|Drama
6797,Bugsy,1991,Crime|Drama
6798,Bugsy Malone,1976,Children|Comedy|Crime|Musical
6799,UNUSED AT PRESENT,3030,
6800,Cobra,1986,Action|Crime
6801,UNUSED AT PRESENT,3030,
6802,UNUSED AT PRESENT,3030,
6803,UNUSED AT PRESENT,3030,
6804,UNUSED AT PRESENT,3030,
6805,UNUSED AT PRESENT,3030,
6806,UNUSED AT PRESENT,3030,
6807,Monty Python's The Meaning of Life,1983,Comedy
6808,Where Eagles Dare,1968,Action|Adventure|War
6809,UNUSED AT PRESENT,3030,
6810,Sleeping with the Enemy,1991,Drama|Thriller
6811,PCU,1994,Comedy
6812,Rookie@ The,1990,Action|Comedy|Thriller
6813,UNUSED AT PRESENT,3030,
6814,City Heat,1984,Action|Comedy
6815,Into the Night,1985,Action|Comedy|Drama|Thriller
6816,Three O'Clock High,1987,Comedy
6817,White Hunter@ Black Heart,1990,Adventure|Drama
6818,Come and See,1985,Drama|War
6819,UNUSED AT PRESENT,3030,
6820,Ginger Snaps,2000,Drama|Horror|Thriller
6821,UNUSED AT PRESENT,3030,
6822,Ballad of Little Jo@ The,1993,Drama|Western
6823,UNUSED AT PRESENT,3030,
6824,UNUSED AT PRESENT,3030,
6825,Reluctant Astronaut@ The,1967,Comedy
6826,Shakiest Gun in the West@ The,1968,Comedy|Western
6827,It's Pat,1994,Comedy
6828,UNUSED AT PRESENT,3030,
6829,Gun in Betty Lou's Handbag@ The,1992,Comedy|Mystery
6830,UNUSED AT PRESENT,3030,
6831,UNUSED AT PRESENT,3030,
6832,Regarding Henry,1991,Drama
6833,UNUSED AT PRESENT,3030,
6834,UNUSED AT PRESENT,3030,
6835,UNUSED AT PRESENT,3030,
6836,UNUSED AT PRESENT,3030,
6837,Love Affair,1939,Comedy|Drama|Romance
6838,UNUSED AT PRESENT,3030,
6839,UNUSED AT PRESENT,3030,
6840,Hospital@ The,1971,Comedy|Drama
6841,Article 99,1992,Comedy|Drama
6842,UNUSED AT PRESENT,3030,
6843,UNUSED AT PRESENT,3030,
6844,UNUSED AT PRESENT,3030,
6845,UNUSED AT PRESENT,3030,
6846,UNUSED AT PRESENT,3030,
6847,UNUSED AT PRESENT,3030,
6848,UNUSED AT PRESENT,3030,
6849,Scrooge,1970,Drama|Fantasy|Musical
6850,Leap of Faith,1992,Comedy|Drama
6851,Gas@ Food@ Lodging,1992,Drama|Romance
6852,In Cold Blood,1967,Crime|Drama
6853,UNUSED AT PRESENT,3030,
6854,Bedford Incident@ The,1965,Drama|Thriller|War
6855,UNUSED AT PRESENT,3030,
6856,Yankee Doodle Dandy,1942,Drama|Musical
6857,Ninja Scroll,1995,Action|Adventure|Animation|Fantasy
6858,Knife in the Water,1962,Drama
6859,Devil and Daniel Webster@ The,1941,Drama|Fantasy
6860,Mobsters,1991,Crime|Drama
6861,UNUSED AT PRESENT,3030,
6862,Out of Time,2003,Crime|Drama|Thriller
6863,School of Rock,2003,Comedy|Musical
6864,Concert for George@ The,2003,Documentary|Musical
6865,UNUSED AT PRESENT,3030,
6866,UNUSED AT PRESENT,3030,
6867,Station Agent@ The,2003,Comedy|Drama
6868,Wonderland,2003,Crime|Drama|Mystery|Thriller
6869,Bus 174,2002,Crime|Documentary
6870,Mystic River,2003,Crime|Drama|Mystery
6871,UNUSED AT PRESENT,3030,
6872,House of the Dead@ The,2003,Action|Horror
6873,Intolerable Cruelty,2003,Comedy|Romance
6874,Kill Bill: Vol. 1,2003,Action|Crime|Thriller
6875,UNUSED AT PRESENT,3030,
6876,UNUSED AT PRESENT,3030,
6877,UNUSED AT PRESENT,3030,
6878,UNUSED AT PRESENT,3030,
6879,Runaway Jury,2003,Drama|Thriller
6880,Texas Chainsaw Massacre@ The,2003,Horror
6881,Pieces of April,2003,Comedy|Drama
6882,UNUSED AT PRESENT,3030,
6883,Sylvia,2003,Drama|Romance
6884,Veronica Guerin,2003,Crime|Drama|Thriller
6885,In the Cut,2003,Crime|Drama|Mystery|Romance|Thriller
6886,UNUSED AT PRESENT,3030,
6887,Radio,2003,Drama
6888,Scary Movie 3,2003,Comedy|Horror
6889,Brother Bear,2003,Adventure|Animation|Children
6890,Elephant,2003,Drama
6891,UNUSED AT PRESENT,3030,
6892,UNUSED AT PRESENT,3030,
6893,Italian Job@ The,1969,Action|Comedy|Crime
6894,UNUSED AT PRESENT,3030,
6895,Normal,2003,Drama
6896,Shoah,1985,Documentary|War
6897,Unconditional Love,2002,Comedy|Drama
6898,Sweet Sixteen,2002,Drama
6899,Alien from L.A.,1988,Sci-Fi
6900,UNUSED AT PRESENT,3030,
6901,UNUSED AT PRESENT,3030,
6902,Interstate 60,2002,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6903,Lipstick,1976,Drama
6904,UNUSED AT PRESENT,3030,
6905,Storyville,1992,Drama|Thriller
6906,UNUSED AT PRESENT,3030,
6907,UNUSED AT PRESENT,3030,
6908,UNUSED AT PRESENT,3030,
6909,Eye@ The,2002,Thriller
6910,Kronos,1973,Horror
6911,Jolson Story@ The,1946,Musical
6912,You'll Never Get Rich,1941,Comedy|Musical|Romance
6913,UNUSED AT PRESENT,3030,
6914,UNUSED AT PRESENT,3030,
6915,UNUSED AT PRESENT,3030,
6916,UNUSED AT PRESENT,3030,
6917,Promised Land,1987,Drama
6918,Unvanquished@ The,1957,Drama
6919,UNUSED AT PRESENT,3030,
6920,Cercle Rouge@ Le,1970,Crime|Thriller
6921,UNUSED AT PRESENT,3030,
6922,UNUSED AT PRESENT,3030,
6923,UNUSED AT PRESENT,3030,
6924,Sherlock Holmes Faces Death,1943,Crime|Mystery
6925,UNUSED AT PRESENT,3030,
6926,Solid Gold Cadillac@ The,1956,Comedy
6927,Human Stain@ The,2003,Drama|Romance|Thriller
6928,UNUSED AT PRESENT,3030,
6929,UNUSED AT PRESENT,3030,
6930,UNUSED AT PRESENT,3030,
6931,Mail Order Bride,2003,Comedy
6932,Shattered Glass,2003,Crime|Drama
6933,UNUSED AT PRESENT,3030,
6934,Matrix Revolutions@ The,2003,Action|Adventure|Sci-Fi|Thriller|IMAX
6935,Revolution Will Not Be Televised@ The,2003,Documentary
6936,Elf,2003,Children|Comedy|Fantasy
6937,UNUSED AT PRESENT,3030,
6938,UNUSED AT PRESENT,3030,
6939,Gloomy Sunday,1999,Drama|Romance
6940,UNUSED AT PRESENT,3030,
6941,UNUSED AT PRESENT,3030,
6942,Love Actually,2003,Comedy|Drama|Romance
6943,UNUSED AT PRESENT,3030,
6944,Father of the Bride,1991,Comedy
6945,My Architect: A Son's Journey,2003,Documentary
6946,Looney Tunes: Back in Action,2003,Action|Animation|Children|Fantasy
6947,Master and Commander: The Far Side of the World,2003,Adventure|Drama|War
6948,Tupac: Resurrection,2003,Documentary
6949,UNUSED AT PRESENT,3030,
6950,Missing@ The,2003,Adventure|Thriller|Western
6951,Cat in the Hat@ The,2003,Children|Comedy
6952,Gothika,2003,Horror|Thriller
6953,21 Grams,2003,Crime|Drama|Mystery|Romance|Thriller
6954,Barbarian Invasions@ The,2003,Comedy|Crime|Drama|Mystery|Romance
6955,UNUSED AT PRESENT,3030,
6956,UNUSED AT PRESENT,3030,
6957,Bad Santa,2003,Comedy|Crime
6958,Haunted Mansion@ The,2003,Children|Comedy|Fantasy|Horror
6959,Timeline,2003,Action|Adventure|Sci-Fi
6960,UNUSED AT PRESENT,3030,
6961,UNUSED AT PRESENT,3030,
6962,OT: Our Town,2002,Documentary
6963,Devil's Playground,2002,Documentary
6964,UNUSED AT PRESENT,3030,
6965,Journeys with George,2002,Documentary
6966,Darkman,1990,Action|Crime|Fantasy|Sci-Fi|Thriller
6967,UNUSED AT PRESENT,3030,
6968,UNUSED AT PRESENT,3030,
6969,UNUSED AT PRESENT,3030,
6970,Desk Set,1957,Comedy|Romance
6971,Europa,1991,Drama|Thriller
6972,UNUSED AT PRESENT,3030,
6973,Final Analysis,1992,Drama|Romance|Thriller
6974,Freshman@ The,1990,Comedy|Crime
6975,Funny Games,1997,Drama|Horror|Thriller
6976,Tales from the Crypt,1972,Horror
6977,New Jack City,1991,Action|Crime|Drama
6978,Slacker,1991,Comedy|Drama
6979,WarGames,1983,Drama|Sci-Fi|Thriller
6980,Mr. Hobbs Takes a Vacation,1962,Comedy
6981,Ordet,1955,Drama
6982,Forbidden Games,1952,Drama|War
6983,Jane Eyre,1944,Drama|Romance
6984,Tale of Two Cities@ A,1935,Drama
6985,Passion of Joan of Arc@ The,1928,Drama
6986,Ben-Hur: A Tale of the Christ,1925,Adventure|Drama
6987,Cabinet of Dr. Caligari@ The,1920,Crime|Fantasy|Horror
6988,UNUSED AT PRESENT,3030,
6989,Gorky Park,1983,Crime|Drama|Thriller
6990,The Great Train Robbery,1978,Action|Adventure|Comedy|Crime|Drama
6991,Greystoke: The Legend of Tarzan@ Lord of the Apes,1984,Adventure|Drama|Romance
6992,Guarding Tess,1994,Comedy|Drama
6993,Hannah and Her Sisters,1986,Comedy|Drama|Romance
6994,Hard Way@ The,1991,Action|Comedy
6995,Hercules in New York,1970,Action|Comedy|Fantasy
6996,Highlander II: The Quickening,1991,Action|Sci-Fi
6997,Hoffa,1992,Crime|Drama
6998,UNUSED AT PRESENT,3030,
6999,Housesitter,1992,Comedy|Romance
7000,Hudson Hawk,1991,Action|Adventure|Comedy
7001,Invasion of the Body Snatchers,1978,Horror|Mystery|Sci-Fi|Thriller
7002,UNUSED AT PRESENT,3030,
7003,UNUSED AT PRESENT,3030,
7004,Kindergarten Cop,1990,Action|Comedy|Crime|Thriller
7005,King Ralph,1991,Comedy
7006,Knight Moves,1992,Mystery|Thriller
7007,Last Boy Scout@ The,1991,Action|Comedy|Crime|Drama|Thriller
7008,Last Tango in Paris,1972,Drama|Romance
7009,Lorenzo's Oil,1992,Drama
7010,Lover@ The,1992,Drama|Romance
7011,UNUSED AT PRESENT,3030,
7012,Mr. Destiny,1990,Comedy|Fantasy
7013,Night of the Hunter@ The,1955,Drama|Film-Noir|Thriller
7014,Nowhere to Run,1993,Action|Romance
7015,Only the Lonely,1991,Comedy|Romance
7016,UNUSED AT PRESENT,3030,
7017,Passenger 57,1992,Action|Thriller
7018,Presumed Innocent,1990,Crime|Drama|Thriller
7019,Project X,1987,Comedy|Drama
7020,Proof,1991,Comedy|Drama|Romance
7021,Pure Luck,1991,Comedy|Crime
7022,Battle Royale,2000,Action|Drama|Horror|Thriller
7023,Wedding Banquet@ The,1993,Comedy|Drama|Romance
7024,UNUSED AT PRESENT,3030,
7025,Midnight Clear@ A,1992,Drama|War
7026,Summer School,1987,Comedy
7027,Silverado,1985,Action|Western
7028,Quick Change,1990,Comedy|Crime
7029,Rabid,1977,Horror|Thriller
7030,Radio Flyer,1992,Drama
7031,UNUSED AT PRESENT,3030,
7032,UNUSED AT PRESENT,3030,
7033,Secret of My Succe$s@ The,1987,Comedy|Romance
7034,Show Me Love,1998,Drama|Romance
7035,UNUSED AT PRESENT,3030,
7036,Teen Wolf,1985,Comedy|Fantasy
7037,UNUSED AT PRESENT,3030,
7038,Things You Can Tell Just by Looking at Her,2000,Drama|Romance
7039,Thunderheart,1992,Crime|Mystery|Thriller
7040,To Live and Die in L.A.,1985,Action|Crime|Drama|Thriller
7041,UNUSED AT PRESENT,3030,
7042,Betty Blue,1986,Drama|Romance
7043,Vivre sa vie: Film en douze tableaux,1962,Drama
7044,Wild at Heart,1990,Crime|Drama|Mystery|Romance|Thriller
7045,Witches@ The,1990,Children|Fantasy
7046,Witches of Eastwick@ The,1987,Comedy|Fantasy|Horror|Thriller
7047,Year of the Dragon,1985,Action|Crime|Drama
7048,Nothing to Lose,1997,Action|Adventure|Comedy|Crime
7049,Flying Down to Rio,1933,Comedy|Musical|Romance
7050,Follow the Fleet,1936,Comedy|Musical|Romance
7051,What's New@ Pussycat,1965,Comedy
7052,Mary of Scotland,1936,Drama
7053,Roberta,1935,Comedy|Musical|Romance
7054,Little Women,1949,Drama
7055,Swing Time,1936,Comedy|Musical|Romance
7056,Public Enemy@ The,1931,Action|Crime|Drama
7057,Midsummer Night's Dream@ A,1935,Comedy|Fantasy|Romance
7058,Life with Father,1947,Comedy
7059,National Velvet,1944,Children|Drama
7060,Jesus Christ Superstar,1973,Drama|Musical
7061,Dark Victory,1939,Drama|Romance
7062,Birdman of Alcatraz,1962,Drama
7063,Aguirre: The Wrath of God,1972,Adventure|Drama
7064,Beauty and the Beast,1946,Drama|Fantasy
7065,UNUSED AT PRESENT,3030,
7066,UNUSED AT PRESENT,3030,
7067,UNUSED AT PRESENT,3030,
7068,UNUSED AT PRESENT,3030,
7069,Macbeth,1971,Drama
7070,Red River,1948,Action|Adventure|Western
7071,Woman Under the Influence@ A,1974,Drama
7072,Stagecoach,1939,Action|Drama|Romance|Western
7073,Shot in the Dark@ A,1964,Comedy|Crime|Mystery
7074,Navigator@ The,1924,Comedy
7075,Court Jester@ The,1956,Adventure|Comedy|Musical
7076,Bullitt,1968,Action|Crime|Drama|Thriller
7077,UNUSED AT PRESENT,3030,
7078,Jezebel,1938,Drama
7079,Hunchback of Notre Dame@ The,1939,Drama
7080,42nd Street,1933,Drama|Musical|Romance
7081,I'm No Angel,1933,Comedy
7082,That Touch of Mink,1962,Comedy|Romance
7083,Sweet Dreams,1985,Drama
7084,Play It Again@ Sam,1972,Comedy|Romance
7085,Send Me No Flowers,1964,Comedy|Romance
7086,Pygmalion,1938,Comedy|Drama
7087,Passage to India@ A,1984,Adventure|Drama
7088,Black Orpheus,1959,Drama|Romance
7089,Amarcord,1973,Comedy|Drama
7090,Hero,2002,Action|Adventure|Drama
7091,Horse Feathers,1932,Comedy
7092,Anna Karenina,1935,Drama|Romance
7093,Front Page@ The,1974,Comedy
7094,Attraction,2000,Drama|Romance|Thriller
7095,Looking for Mr. Goodbar,1977,Drama
7096,Rivers and Tides,2001,Documentary
7097,UNUSED AT PRESENT,3030,
7098,UNUSED AT PRESENT,3030,
7099,Nausicaä of the Valley of the Wind,1984,Adventure|Animation|Drama|Fantasy|Sci-Fi
7100,UNUSED AT PRESENT,3030,
7101,Doc Hollywood,1991,Comedy|Romance
7102,Dragnet,1987,Comedy|Crime|Drama
7103,UNUSED AT PRESENT,3030,
7104,1941,1979,Comedy|War
7105,UNUSED AT PRESENT,3030,
7106,UNUSED AT PRESENT,3030,
7107,Foul Play,1978,Comedy|Thriller
7108,UNUSED AT PRESENT,3030,
7109,UNUSED AT PRESENT,3030,
7110,UNUSED AT PRESENT,3030,
7111,UNUSED AT PRESENT,3030,
7112,UNUSED AT PRESENT,3030,
7113,UNUSED AT PRESENT,3030,
7114,UNUSED AT PRESENT,3030,
7115,Deep Red,1975,Horror|Mystery|Thriller
7116,Diabolique,1955,Horror|Mystery|Thriller
7117,Leprechaun,1993,Comedy|Horror
7118,Wings of Honneamise,1987,Animation|Drama|Sci-Fi|War
7119,UNUSED AT PRESENT,3030,
7120,UNUSED AT PRESENT,3030,
7121,Adam's Rib,1949,Comedy|Romance
7122,UNUSED AT PRESENT,3030,
7123,Naked Lunch,1991,Drama|Fantasy|Mystery|Sci-Fi
7124,Grass,1999,Documentary
7125,UNUSED AT PRESENT,3030,
7126,UNUSED AT PRESENT,3030,
7127,UNUSED AT PRESENT,3030,
7128,UNUSED AT PRESENT,3030,
7129,UNUSED AT PRESENT,3030,
7130,UNUSED AT PRESENT,3030,
7131,Summer Place@ A,1959,Drama
7132,Night at the Opera@ A,1935,Comedy|Musical|Romance
7133,UNUSED AT PRESENT,3030,
7134,UNUSED AT PRESENT,3030,
7135,Shoot the Piano Player,1960,Crime|Drama|Romance|Thriller
7136,UNUSED AT PRESENT,3030,
7137,Cooler@ The,2003,Comedy|Drama|Romance
7138,UNUSED AT PRESENT,3030,
7139,In America,2002,Drama|Romance
7140,UNUSED AT PRESENT,3030,
7141,My Flesh and Blood,2003,Documentary
7142,Honey,2003,Drama|Romance
7143,Last Samurai@ The,2003,Action|Adventure|Drama|War
7144,UNUSED AT PRESENT,3030,
7145,UNUSED AT PRESENT,3030,
7146,UNUSED AT PRESENT,3030,
7147,Big Fish,2003,Drama|Fantasy|Romance
7148,Love Don't Cost a Thing,2003,Drama|Romance
7149,Something's Gotta Give,2003,Comedy|Drama|Romance
7150,Stuck on You,2003,Comedy
7151,Girl with a Pearl Earring,2003,Drama|Romance
7152,Statement@ The,2003,Drama|Thriller
7153,Lord of the Rings: The Return of the King@ The,2003,Action|Adventure|Drama|Fantasy
7154,Mona Lisa Smile,2003,Drama|Romance
